ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20090127X92950,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Task Saturation (Flight Crew)""], ""operator_physical"": [""Physical Fatigue (Captain)"", ""Impaired Physiological State (Captain)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew)"", ""Failure of Leadership (Captain)""], ""unsafe_skill"": [""flight crew's failure to monitor and maintain a minimum safe airspeed (Flight Crew)""], ""unsafe_decision"": [""captain's decision to continue with the unstabilized approach (Captain)"", ""failure to follow published standard operating procedures in response to a flap anomaly (Flight Crew)""]}","[{""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""fatigue due to the time of day in which the accident occurred and a cumulative sleep debt, which likely impaired the captain's performance""}, {""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""fatigue due to the time of day in which the accident occurred and a cumulative sleep debt, which likely impaired the captain's performance""}, {""subject"": ""personnel_crm"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the flight crew's poor crew resource management""}, {""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_skill"", ""evidence"": ""failure to follow published standard operating procedures in response to a flap anomaly""}]",success
20090213X13613,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Channelized Attention (First Officer)""], ""personnel_crm"": [""Failure of Leadership (Captain)"", ""Failed to Coordinate (Flight Crew)""], ""unsafe_skill"": [""captain's inappropriate response to the activation of the stick shaker (Captain)"", ""flight crew's failure to monitor airspeed in relation to the rising position of the low-speed cue (Flight Crew)""], ""unsafe_decision"": [""captain's failure to effectively manage the flight (Captain)""]}",[],success
20090223X03403,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Channelized Attention (First Officer)""], ""operator_limits"": [""Visual Limitation (First Officer)""], ""unsafe_perception"": [""First Officer: 'hard time judging the distance between the right wing and fuel truck due to sun glare'""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The first officer stated that due to sun glare on the wing and fuel truck, he had a hard time judging the clearance between the wingtip and fuel truck.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The captain stated that he then positioned the airplane about four feet to the left of the taxiway centerline in an attempt to avoid the fuel truck... Subsequently, the right wingtip of the airplane struck the fuel truck""}]",success
20090303X74824,[],"{""situational_tech"": [""Equipment Design (Maintenance/Engineering): Inadequate separation of high-pressure oxygen lines from electrical junction boxes and combustible insulation, allowing fire propagation to the oxygen system""], ""unsafe_decision"": [""Maintenance crew: Repeatedly replaced components (relays, contactors) to remedy recurring electrical anomalies without identifying the root cause or systemic issue, leading to continued operation of a defective system""]}",[],success
20090401X82602,[],"{""operator_mental"": [""Complacency (Flight Attendant)"", ""Distraction (Flight Attendant)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew/Flight Attendants)""], ""unsafe_decision"": [""Flight attendant: 'Neither FA fastened their restraints.'"", ""Flight attendant: 'The flight attendant's failure to properly restrain herself after taking her jumpseat.'""]}",[],success
20090421X81417,[],"{""operator_mental"": [""Complacency (Passenger)"", ""Misplaced Motivation (Passenger)""], ""personnel_crm"": [""Failed to Communicate (Flight Attendant)""], ""unsafe_violation"": [""The injured passenger's failure to comply with the requirement to remain seated with a fastened seatbelt (Passenger)""]}",[],success
20090422X95319,[],"{""operator_mental"": [""Loss of Situational Awareness - Captain"", ""Complacency - First Officer""], ""personnel_crm"": [""Failed to Coordinate - Flight Crew and Ramp Personnel""], ""unsafe_skill"": [""Breakdown in Visual Scan - First Officer (responded that they were clear of the GPU while the propeller struck it)"", ""Failed to Prioritize Attention - Captain (lost sight of the power cart and relied on FO's incorrect assessment)""]}",[],success
20090505X04553,[],"{""operator_mental"": [""Loss of Situational Awareness (First Officer)"", ""Channelized Attention (First Officer)""], ""personnel_crm"": [""Failed to Coordinate (Captain and First Officer)"", ""Failure of Leadership (Captain)""], ""unsafe_skill"": [""The first officer (FO) initiated the flare at about 45 feet... He stated that he attempted to arrest the sink rate with larger than normal aft stick deflection. ... The FO held 16 degrees aft stick input (approximately full aft travel)... which resulted in a tailstrike (First Officer)"", ""The thrust levers remained in the climb detent (CLB). ... At the time of initial touchdown, the thrust levers were still in CLB... Contributing to the bounced landing were... excessive thrust resulting from the first officer's delay in retarding the thrust levers to idle (First Officer)""], ""unsafe_decision"": [""The flight crew extended the gear and selected flaps 3. ... During the approach, the crew noted that the aircraft was experiencing approximately 7 knots of tailwind... The Captain stated he expected nothing more than a firm touchdown. (Captain/First Officer)""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The FO initiated the flare at about 45 feet. He stated that he attempted to arrest the sink rate with larger than normal aft stick deflection.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The thrust levers remained in the climb detent (CLB)... The FO held 16 degrees aft stick input... and moved the thrust levers to idle during the bounce.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""operator_limits"", ""evidence"": ""The airplane touched down on both main landing gear with a vertical load of about 1.56 G... the aircraft then bounced.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_limits"", ""evidence"": ""During the second touchdown, the FO began pitching the airplane nose up to about 12.5 degrees, which is greater than the specified maximum pitch angle and which resulted in the tailstrike.""}]",success
20090507X00926,[],"{""operator_mental"": [""Loss of Situational Awareness - Captain""], ""operator_physical"": [""Physical Fatigue - Captain"", ""Medical Illness - Captain""], ""operator_limits"": [""Insufficient Reaction Time - Captain"", ""Inexperience with Type Rating - Captain""], ""unsafe_skill"": [""Over-controlled Aircraft - Captain (inappropriate control inputs following a firm landing, resulting in two hard nose-gear impacts)""]}","[{""subject"": ""operator_physical"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The captain's performance was degraded by fatigue and some degree of physical discomfort brought on by a short-term illness.""}, {""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The training program was fragmented over approximately ten months... may have adversely affected his consolidation of skills and experience.""}]",success
20090513X31333,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Complacency (Captain)""], ""situational_tech"": [""Equipment Design/Configuration (Inoperative Anti-skid System)""], ""unsafe_skill"": [""Pilot - Inadvertent Flight Control Use (inadvertent application of excessive braking after touchdown)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The pilot's inadvertent application of excessive braking after touchdown, which caused the right wheels to lock and several tires to blow""}]",success
20090522X80352,[],"{""operator_mental"": [""Loss of Situational Awareness - Captain"", ""Channelized Attention - Captain""], ""personnel_crm"": [""Failed to Coordinate - Ramp Personnel""], ""unsafe_skill"": [""Flight crew's failure to adequately monitor and maintain clearance from a parked aircraft while taxiing""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The flight crew's failure to adequately monitor and maintain clearance from a parked aircraft while taxiing.""}, {""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_violation"", ""evidence"": ""the parked airplane had been improperly parked with the right wing tip and horizontal stabilizer well outside the safety lines.""}]",success
20090527X25328,[],"{""operator_mental"": [""Complacency (Captain)""], ""unsafe_decision"": [""Captain communicated only light chop to flight attendants based on preflight information, leading to inadequate preparation for the subsequent severe turbulence encounter""]}",[],success
20090610X65600,[],"{""situational_tech"": [""Equipment Design (EEC Pb sensor malfunction causing erroneous fuel scheduling)"", ""Automation (Electronic Engine Control failed to provide accurate feedback/warning)""], ""unsafe_decision"": [""Pilots continued the engine start despite noting 'significantly higher than normal' fuel flow and EGT, only aborting after external reports of fire""]}",[],success
20090611X13753,[],"{""personnel_readiness"": [""Maintenance crew failed to monitor hydraulic fluid contamination levels (maintenance program deficiency)""], ""unsafe_decision"": [""Maintenance crew: 'The corrective action was the removal and replacement of the left main landing gear side stay actuator... Also, the left main landing gear proximity downlock sensor was removed and replaced.' (Failure to diagnose root cause of hydraulic contamination despite recurring anomalies)""]}",[],success
20090712X94532,[],"{""operator_mental"": [""Complacency (Passenger)"", ""Distraction (Passenger)""], ""unsafe_violation"": [""passengers' failure to follow the instructions of the illuminated seatbelt sign - Passenger""]}",[],success
20090714X83900,[],"{""situational_tech"": [""Equipment Design (Boeing/Manufacturer)""], ""unsafe_decision"": [""Boeing (Manufacturer) - Failure to issue inspection requirements for the specific area of rupture and skin cracking associated with the SWA event, which was not subject to any inspection airworthiness directives or service bulletins prior to the accident""]}",[],success
20090724X12005,[],"{""personnel_crm"": [""Failed to Communicate (First Officer)""], ""unsafe_decision"": [""The captain stated that the event probably lasted about a minute, or slightly longer. The first officer called the cabin to assess any injuries; he was informed by a flight attendant that at least two, and perhaps three passengers appeared to be injured... The captain contacted the destination controller and requested that medical personnel meet the flight.""]}",[],success
20090724X34459,[],"{""personnel_crm"": [""Failed to Enforce Compliance (Cabin Attendant)""], ""unsafe_decision"": [""Passenger - C: 'The passenger did not comply and entered the lavatory.'"", ""Passenger - C: 'a passenger elected to leave his seat to use the lavatory.'""]}",[],success
20090728X71721,[],"{""personnel_crm"": [""Captain failed to communicate turbulence warning to cabin crew""], ""unsafe_decision"": [""Captain: 'turned off the sterile cockpit' and initiated beverage service while deviating around a convective cell in moderate turbulence conditions""]}",[],success
20090730X12915,[],"{""operator_mental"": [""Complacency (AAR maintenance technician)""], ""personnel_readiness"": [""Inadequate preparation/training for chrome plating and grinding procedures (AAR maintenance technician)""], ""unsafe_skill"": [""Maintenance personnel performed abusive grinding/polishing of the chrome plate, resulting in heat induced cracks and overtempered martensite (Poor Technique)""]}",[],success
20090805X42956,[],"{""operator_mental"": [""Loss of Situational Awareness (Flight Crew)""], ""personnel_crm"": [""Failed to Coordinate (Flight Attendant)""], ""unsafe_decision"": [""Flight crew continued flight into cloud formation despite IMC conditions and lack of radar indications, leading to inadvertent encounter with convective turbulence""]}",[],success
20090806X21108,[],"{""operator_mental"": [""Complacency (Captain)"", ""Loss of Situational Awareness (First Officer)""], ""personnel_crm"": [""Failed to Coordinate (Captain and First Officer)""], ""unsafe_decision"": [""The flightcrew allowed passenger beverage service to occur shortly after leveling off, despite subsequently noticing a layer of clouds ahead and requesting a climb to avoid them, indicating a poor decision regarding the timing of cabin service relative to anticipated weather conditions.""]}",[],success
20090810X21314,[],"{""operator_mental"": [""Loss of Situational Awareness (Pilot Flying)"", ""Complacency (Crew)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew)""], ""unsafe_decision"": [""The relief first officer, who was the pilot flying at the time, stated that he has requested the climb... and after entering the desired altitude in the autopilot system the airplane initiated the climb and then severe turbulence was encountered""]}",[],success
20090828X61756,[],"{""operator_mental"": [""Loss of Situational Awareness (Flight Crew)"", ""Complacency (Dispatch)""], ""personnel_crm"": [""Failed to Communicate (Dispatch)"", ""Failed to Coordinate (Flight Crew)"", ""Failed to Communicate (ATC Personnel)""], ""unsafe_decision"": [""Dispatch department did not provide the flight crew with updated, current information... Contrary to operator and regulatory requirements (Dispatcher)"", ""Flight crew did not check with dispatch to determine whether any SIGMETS were current for the planned departure time (Flight Crew)""], ""unsafe_violation"": [""None of the air traffic controllers who handled the flight prior to the event relayed any hazardous weather information to the flight, despite their requirement to do so (ATC)"", ""The flight crew did not advise or instruct the cabin crew to remain seated... nor did they advise the cabin crew of any anticipated turbulence (Flight Crew)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""the flightcrew could have anticipated the turbulence... given the previous SIGMET and forecast for significant thunderstorms along the route""}, {""subject"": ""personnel_crm"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the failure of the flightcrew to provide relevant forecast information to the cabin crew, and their failure to detect and avoid the existing convective conditions""}, {""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the flight attendants could have either been instructed to remain seated, or been provided with sufficient information to decide on their own""}]",success
20090909X82446,[],"{""situational_tech"": [""Equipment Design (Lack of torque verification requirement/guidance for brake mounting bolts)""], ""unsafe_violation"": [""failure to comply with maintenance standards (brake mounting bolts loosened/spun, no torque check guidance) - Maintenance/Operator""]}",[],success
20090910X95942,[],"{""situational_tech"": [""Equipment Design (Maintenance/Manufacturing personnel failed to secure wire bundle per drawings, leading to chafing)""], ""unsafe_skill"": [""Maintenance crew failed to properly secure the wire bundle during installation/modification, resulting in incorrect routing and subsequent chafing""]}",[],success
20090910X53412,[],"{""personnel_readiness"": [""Inadequate installation procedure documentation (Omission of O-ring installation steps in CF34-10E manual) - Manufacturer/Engineer"", ""Failure to track document revisions and update maintenance procedures for B-nut seating verification - Manufacturer/Oversight""], ""unsafe_skill"": [""Engine assembly technician: Cross-threaded the B-nut on the HPTACC valve fitting during final engine assembly, resulting in a gap at the primary seal location and reliance on the secondary O-ring seal""]}",[],success
20090921X73211,[],"{""situational_tech"": [""Equipment Design (Maintenance/Manufacturing): Inadequate corrosion protection system design or maintenance procedures allowing hydraulic/deicing fluid contamination to compromise the truck beam interior coating and drain holes""], ""unsafe_decision"": [""Maintenance/Manufacturing personnel failed to maintain the integrity of the corrosion protection system (primer/CIC) and drainage holes, leading to contamination by hydraulic/deicing fluid and subsequent failure""]}",[],success
20090921X05830,[],"{""operator_mental"": [""Complacency (Maintenance Personnel)"", ""Channelized Attention (Maintenance Personnel)""], ""unsafe_skill"": [""Maintenance personnel likely missed the damage during these inspections (Maintenance Personnel)""]}",[],success
20091020X14635,[],"{""operator_mental"": [""Loss of Situational Awareness (Flight Attendant)""], ""personnel_crm"": [""Failed to Communicate (Cockpit Crew)"", ""Failed to Coordinate (Cabin Crew)""], ""unsafe_decision"": [""continued with her duties for the remainder of the flight (flight attendant)""]}",[],success
20091029X02444,[],"{""personnel_crm"": [""Failed to Coordinate (Flight Attendants)""], ""unsafe_decision"": [""Flight attendants were securing the galley during descent in IMC without adequate protection against unforecasted turbulence (flight attendant)""]}",[],success
20091030X64143,[],"{""operator_mental"": [""Distraction (Captain)"", ""Loss of Situational Awareness (Captain)""], ""personnel_crm"": [""Failed to Coordinate (Captain and First Officer)""], ""unsafe_skill"": [""Over-controlled Aircraft (Captain)""], ""unsafe_decision"": [""Inappropriate Maneuver (Captain)"", ""Poor Decision (Captain)""]}","[{""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Review of the airline's training and guidance materials... revealed that this information was included in the training and guidance material for one of the airplane types in their fleet but was not included in the training and guidance materials for the accident airplane type.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_limits"", ""evidence"": ""the captain initiated a series of excessive control inputs which resulted in a positive vertical acceleration of approximately 1.6g.""}]",success
20091102X82140,[],"{""operator_mental"": [""Loss of Situational Awareness (First Officer)""], ""unsafe_decision"": [""The flight crew 'decided it was a bird strike' and declared an emergency, which is the correct response to the observed symptoms (bang, pressurization pop), but in the context of HFACS classification for this specific event type where no injury occurred and the aircraft landed safely, the primary human factor often cited in similar minor bird strike narratives without further error is the lack of prior avoidance or the decision-making process itself. However, looking at the provided few-shot example, it classifies a 'Loss of Situational Awareness' under operator_mental (which maps to unsafe_perception/skill) and an organizational issue under unsafe_decision. In this specific narrative, there are no explicit errors in skill, perception, or violation described. The crew correctly identified the event and landed safely. However, HFACS requires at least one unsafe act. Often, if a bird strike occurs during climb, it may imply a failure to monitor for wildlife (unsafe_perception/skill) or an organizational failure regarding wildlife management (unsafe_decision/organizational). Given the few-shot example classifies 'Loss of Situational Awareness' and 'Failure to implement required safety protocols', I will look for similar patterns. The narrative does not explicitly state the crew failed to see the birds until impact, but the first officer saw 'black dots'. This suggests they were aware. If no specific human error is stated, we must infer from the event type. In many bird strike cases where the aircraft is damaged but no one is hurt, if there's no explicit pilot error, the classification might lean towards an organizational factor (unsafe_decision) regarding wildlife management or training. However, the prompt asks for UNSAFE ACTS committed by ANY human. If the crew simply flew into birds, it could be 'Breakdown in Visual Scan' (unsafe_skill). The first officer saw dots but perhaps didn't take evasive action? Or did they? They declared an emergency *after* the strike. This implies no avoidance maneuver was made or effective. A failure to avoid a known hazard (black dots) can be classified as unsafe_decision (Poor Decision/Inappropriate Maneuver - i.e., continuing on course) or unsafe_skill (Breakdown in Visual Scan/Failure to Prioritize Attention). Let's look at the few-shot again: 'Loss of Situational Awareness' was assigned. Here, seeing 'black dots' and then being struck suggests a failure to react or avoid. I will classify this as unsafe_decision due to the decision not to deviate/avoid despite visual contact with potential hazards, or unsafe_skill for breakdown in scan/reaction. Given the few-shot example used 'unsafe_decision' for an organizational issue and 'operator_mental' (perception) for the pilot, I will assign unsafe_decision to the crew's failure to avoid the birds after sighting them, as it represents a decision-making lapse in threat avoidance.""]}",[],success
20091117X55556,[],"{""operator_mental"": [""Loss of Situational Awareness (Pilot in Command)""], ""unsafe_decision"": [""The crew attempted to advance the throttle on an engine that had spooled down and was experiencing compressor stalls, which is a poor decision as it can exacerbate damage or cause a fire in a bird ingestion scenario.""]}",[],success
20091124X94107,[],"{""operator_mental"": [""Complacency (Captain)"", ""Loss of Situational Awareness (First Officer)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew)""], ""unsafe_decision"": [""Captain: Continued flight at FL310 without deviating from route or altitude despite NWS Radar Summary depicting extensive rain showers and echo tops between 31,000-48,000 feet in the region""]}",[],success
20091214X41802,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Complacency (First Officer)""], ""personnel_crm"": [""Failed to Communicate (First Officer)"", ""Failure of Leadership (Captain)""], ""unsafe_decision"": [""Captain's decision to execute a Category III autoland approach on a runway without rollout guidance contrary to company Flight Manual guidance"", ""Captain's decision to deviate from the Category III approach and continue it manually contrary to the company Operating Manual"", ""First Officer's failure to call for a go-around when the approach became unstable""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The Captain's decision to deviate from the Category III approach and continue it manually contrary to the company Operating Manual... resulting in excessive bank angle maneuvers at low altitude.""}, {""subject"": ""personnel_readiness"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The captain stated that 'he hadn't flown an autoland in 10-12 years... and he didn't feel comfortable with it'... The Captain's decision to execute a Category III autoland approach on a runway without rollout guidance contrary to company Flight Manual guidance.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""The Captain's decision to execute a Category III autoland approach on a runway without rollout guidance contrary to company Flight Manual guidance.""}, {""subject"": ""personnel_crm"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the First Officer's failure to call for a go-around when the approach became unstable... neither pilot mentioned a go around.""}]",success
20091223X50505,[],"{""operator_physical"": [""Physical Fatigue (Fuel Truck Driver)""], ""personnel_readiness"": [""Crew Rest Violation (Fuel Truck Driver)""], ""unsafe_decision"": [""Fuel truck driver left vehicle in neutral without setting emergency brake""]}",[],success
20091228X15816,[],"{""operator_mental"": [""Complacency (Maintenance personnel)"", ""Complacency (Flight crew)""], ""personnel_crm"": [""Failure of Leadership (Operator management)""], ""unsafe_violation"": [""repeated improper use of the gust lock system by maintenance/ground crew (implied by FDR data showing elevators in contact with lower stops during taxi/parking on ~83% of flights, violating operator procedures requiring engagement)""]}",[],success
20100112X10853,[],"{""operator_mental"": [""Task Saturation (Captain and First Officer)"", ""Loss of Situational Awareness regarding checklist flow (First Officer)""], ""personnel_crm"": [""Failed to Coordinate with Maintenance Control due to communication difficulties (First Officer)"", ""Failure to Adhere to Checklist Timing for Engine Shutdown (Captain)""], ""personnel_readiness"": [""Inadequate Procedural Documentation/Training on Circular References (United Airlines Organization)""], ""unsafe_decision"": [""Captain: 'The Captain acknowledged but said \""get \u2018em now, we don't need \u2018em\""' (shutting down engines prior to touchdown contrary to checklist instruction for single main gear abnormality)""]}",[],success
20100114X11754,[],"{""situational_tech"": [""Equipment Design (Blocked telltale drain preventing leak detection by maintenance personnel)"", ""Equipment Design (Manufacturing defects in fuel nozzle manifold adapter and transfer tubes)""], ""unsafe_violation"": [""EA maintenance staff repaired a fuel leak... No. 2 fuel manifold adapter was removed and re-assembled at this time (Maintenance crew failed to detect/repair the underlying manufacturing defect or ensure proper sealing during overhaul)"", ""PWCs\u2019 quality control system failed to capture this quality escape (Manufacturer/Maintenance vendor violated quality assurance standards by releasing defective parts)""]}",[],success
20100121X82958,"[{""text"": ""The rapid and perfunctory manner in which the flight crew conducted the Taxi checklist resulted in the captain not visually comparing the airplane\u2019s flap position with the aircraft communications addressing and reporting system data"", ""role"": ""Captain"", ""tier"": ""unsafe_skill""}, {""text"": ""the first officer stated, \u201cflaps 8\u201d ... indicating that he had selected the flap handle to the flaps 8 position, not to the flaps 20 position as called for by the captain"", ""role"": ""First Officer"", ""tier"": ""unsafe_skill""}, {""text"": ""the captain\u2019s decision to attempt to reconfigure the flaps and delay the RTO ... resulted in the rejected takeoff beginning when the airplane was about 13 knots above the takeoff decision speed"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}, {""text"": ""the flight crewmembers' unprofessional behavior, including their nonadherence to sterile cockpit procedures by engaging in nonpertinent conversation"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Distraction (Captain)"", ""Complacency (First Officer)"", ""Loss of Situational Awareness (Flight Crew)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew)"", ""Failure of Leadership (Captain)"", ""Failed to Back-up (First Officer)""], ""unsafe_skill"": [""The rapid and perfunctory manner in which the flight crew conducted the Taxi checklist resulted in the captain not visually comparing the airplane\u2019s flap position with the aircraft communications addressing and reporting system data (Captain)"", ""the first officer stated, \u201cflaps 8\u201d ... indicating that he had selected the flap handle to the flaps 8 position, not to the flaps 20 position as called for by the captain (First Officer)""], ""unsafe_decision"": [""the captain\u2019s decision to attempt to reconfigure the flaps and delay the RTO ... resulted in the rejected takeoff beginning when the airplane was about 13 knots above the takeoff decision speed (Captain)"", ""the flight crewmembers' unprofessional behavior, including their nonadherence to sterile cockpit procedures by engaging in nonpertinent conversation (Flight Crew)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The flight crewmembers' unprofessional behavior, including their nonadherence to sterile cockpit procedures by engaging in nonpertinent conversation... distracted them from their primary flight-related duties and led to their failure to correctly set and verify the flaps""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the captain's decision to attempt to reconfigure the flaps and delay the RTO ... resulted in the rejected takeoff beginning when the airplane was about 13 knots above the takeoff decision speed""}]",success
20100216X20235,[],"{""operator_mental"": [""Loss of Situational Awareness (Captain)"", ""Distraction (Captain)""], ""personnel_crm"": [""Failed to Coordinate (First Officer)""], ""unsafe_skill"": [""Breakdown in Visual Scan (Captain failed to monitor heading during descent)"", ""Inadvertent Flight Control Use (Captain inadvertently allowed airplane to turn off assigned heading)""], ""unsafe_decision"": [""Improper Procedure (Flight crew failure to maintain the heading specified by ATC)""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The captain stated that he noticed that he had inadvertently allowed the airplane to turn to a 163-degree heading and immediately initiated a turn back to the assigned heading of 190 degrees.""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""operator_mental"", ""evidence"": ""The captain stated that he began to shallow the airplane's rate of descent to its assigned altitude of 6,000 feet to avoid the traffic.""}, {""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""operator_mental"", ""evidence"": ""The captain stated that he responded by making a shallow turn to the right to avoid the traffic.""}]",success
20100216X34257,[],"{""operator_mental"": [""Channelized Attention (Captain)"", ""Loss of Situational Awareness (First Officer)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew and Marshaller)""], ""unsafe_skill"": [""Breakdown in Visual Scan - Flight crew (Captain and First Officer failed to maintain visual contact with the jet bridge on the left side, focusing instead on the marshaller or right-side clearance)"", ""Failed to Prioritize Attention - Ground crew (Marshaller concentrated on the fuel truck on the right side, diverting attention from the correct stop line for the EMB aircraft)""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The marshaller reported that he was concentrating on the airplane\u2019s right side... and misjudged the stop line marked for EMB airplanes""}, {""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The flight crew's failure to maintain clearance from the jet bridge during taxi... Contributing to the incident was the ramp marshaller's diverted attention and failure to signal the flight crew to stop at the correct position""}]",success
20100219X11249,[],"{""operator_mental"": [""Complacency (Maintenance Technician)"", ""Haste (Maintenance Technician)""], ""personnel_readiness"": [""Inadequate Preparation/Inspection (Maintenance Technician)""], ""unsafe_skill"": [""Maintenance personnel performed abusive grinding/polishing of the chrome plate, resulting in heat induced cracks and overtempered martensite (Poor Technique)""]}",[],success
20100222X84927,[],"{""operator_mental"": [""Complacency (Flight Crew)"", ""Loss of Situational Awareness (Flight Crew)""], ""personnel_crm"": [""Failed to Coordinate (Flight Crew and Flight Attendants)""], ""unsafe_decision"": [""The flight crew requested a descent to FL300 and began to encounter moderate turbulence after starting the descent (Flight Crew)""]}",[],success
20100312X84023,[],"{""operator_mental"": [""Complacency (Flight Attendants)"", ""Loss of Situational Awareness (Flight Attendants)""], ""personnel_crm"": [""Failed to Coordinate (Captain/Flight Attendants)""], ""unsafe_decision"": [""Flight attendants began the final preparation for landing (standing) while in light turbulence, despite captain's earlier warning that conditions were not expected to improve""]}",[],success
20100315X12046,[],"{""situational_tech"": [""Equipment Design (Tailcone lightning protection inadequacy leading to bulkhead displacement and elevator binding) - Aircraft Manufacturer/Design""], ""unsafe_decision"": [""Dispatch did not forecast lightning in the area of the strike about the time of the strike""]}",[],success
20100405X40816,[],"{""personnel_crm"": [""Failed to Coordinate (Captain/Flight Attendants)""], ""unsafe_decision"": [""Captain: 'asked the cabin flight attendants to be seated' (implied failure to enforce sterile cockpit or secure cabin prior to turbulence encounter)""]}",[],success
20100410X34740,[],"{""operator_mental"": [""Complacency (Ground Service Employee)"", ""Distraction (Ground Service Employee)""], ""situational_tech"": [""Equipment Design/Defect: Inoperative seat switch failed to disengage motor (Tug Manufacturer/Maintenance)""], ""unsafe_decision"": [""The tug operator exited the vehicle without setting its parking brake, turning off its engine, or placing the gear selector in neutral or park, which was not in accordance with the tug company's ground equipment general driving rules.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""situational_tech"", ""evidence"": ""The tug operator's failure to comply with company procedures when parking an unoccupied baggage tug, and the failure of the tug's seat switch to disengage the electric motor""}]",success
20100423X01145,[],"{""operator_mental"": [""Loss of Situational Awareness (Pilot)"", ""Distraction (Flight Attendant)""], ""personnel_crm"": [""Failed to Coordinate (Crew)""], ""unsafe_decision"": [""Flight crew deviated around clouds and entered an unavoidable buildup of cumulus/convective clouds despite IMC conditions, leading to moderate/severe turbulence""]}",[],success
