ev_id,entities_json,hfacs_json,relationships_json,extraction_status
20080305X00267,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Captain"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Failed to prioritize attention: Captain did not provide adequate preparation for turbulence, as evidenced by the lack of warning given to passengers and flight attendants.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""The captain made an announcement after they landed and apologized stating that he did not see any evidence of turbulence on his radar prior to the event.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The captain advised the flight attendants several times during the flight to advise them to sit down until the turbulence subsided. Just prior to the airplane encountering severe turbulence, the captain advised the flight attendants to clean up the cabin early and to take their seats.""}]",success
20071023X01635,"[{""text"": ""The number one and number two brake anti skid tachometer electrical connectors were reversed."", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""The number one and number two brake anti skid tachometer electrical connectors were reversed.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The number one and number two brake anti skid tachometer electrical connectors were reversed.""}]",success
20091030X64143,"[{""text"": ""Excessive control inputs which resulted in a positive vertical acceleration of approximately 1.6g"", ""role"": ""Pilot - C"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Excessive control inputs which resulted in a positive vertical acceleration of approximately 1.6g - Pilot - C""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Excessive control inputs which resulted in a positive vertical acceleration of approximately 1.6g""}]",success
20030702X00998,"[{""text"": ""fuel flow is abnormally high or fluctuating"", ""role"": ""flight crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""fuel flow is abnormally high or fluctuating""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""The torching of the right engine caused by an abnormally high flow fuel during engine start for undetermined reasons. The flightcrew failed to abort the engine start due to abnormally high fuel flow indication during the right engine start.""}]",success
20081217X83220,"[{""text"": ""The maintenance review revealed that the door was rigged and checked with the use of the aircraft hydraulic pumps instead of the external hydraulic power unit as required by AMM Task 32-12-01-220-801 (Config A01)."", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Incorrect service/maintenance - C; Aircraft-Aircraft structures-Doors-Landing gear doors-Incorrect service/maintenance - C""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The maintenance review revealed that the door was rigged and checked with the use of the aircraft hydraulic pumps instead of the external hydraulic power unit as required by AMM Task 32-12-01-220-801 (Config A01).""}]",success
20010110X00085,"[{""text"": ""delay in making radio contact with the Anchorage ARTCC"", ""role"": ""ATC"", ""tier"": ""unsafe_decision""}, {""text"": ""cabin attendants were thrown to the floor, lost her right shoe, and injured her left ankle"", ""role"": ""Cabin crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_decision"": [""delay in making radio contact with the Anchorage ARTCC""], ""unsafe_skill"": [""cabin attendants were thrown to the floor, lost her right shoe, and injured her left ankle""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""delay in making radio contact with the Anchorage ARTCC, and when communication was established, the Anchorage center controller advised that there were reports of moderate to severe turbulence ahead of the airplane's flight path.""}]",success
20061115X01674,"[{""text"": ""looked left and saw out of the corner of his eye UAL1015 departing runway 27L. He looked back to GTI6972 and thought he might turn off on the next taxiway, M, to go to the NE cargo area then decided he was not."", ""role"": ""South Local Controller"", ""tier"": ""Failed to Prioritize Attention""}, {""text"": ""The failure of the ORD tower south local controller to monitor Atlas Air flight 6972, B747, on arrival to runway 14R and subsequently clearing United Airlines flight 1015, B737, for takeoff on intersecting runway 27L causing a loss of separation between the two aircraft."", ""role"": ""South Local Controller"", ""tier"": ""Omitted Checklist Step""}]","{""operator_mental"": [""Distraction (South Local Controller)"", ""Loss of Situational Awareness (South Local Controller)""], ""situational_tech"": [""Incompatible Intelligence/Aptitude (ASDE and AMASS Display System)""], ""personnel_crm"": [""Failed to Monitor Traffic Calls (EFSTS Position)""], ""operator_limits"": [""Task Saturation (South Local Controller)""], ""unsafe_skill"": [""looked left and saw out of the corner of his eye UAL1015 departing runway 27L. He looked back to GTI6972 and thought he might turn off on the next taxiway, M, to go to the NE cargo area then decided he was not."", ""The failure of the ORD tower south local controller to monitor Atlas Air flight 6972, B747, on arrival to runway 14R and subsequently clearing United Airlines flight 1015 for takeoff on intersecting runway 27L causing a loss of separation between the two aircraft.""]}","[{""subject"": ""operator_limits"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The south local controller was fatigued and overworked, leading to poor decision-making.""}, {""subject"": ""unsafe_perception"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_limits"", ""evidence"": ""The controller's perception of the situation was impaired due to fatigue, which co-occurred with his limited attention.""}]",success
20190130X94935,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Pilot - C"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Failed to prioritize attention - Pilot - C""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the captain's decision to continue the landing with an unsafe gear indication.""}]",success
20160222X93713,"[{""text"": ""Inspection procedures and intervals inadequate to identify the crack"", ""role"": ""Maintenance/inspections"", ""tier"": ""Unsafe_violation""}]","{""unsafe_violation"": [""Inspection procedures and intervals inadequate to identify the crack (Maintenance/inspections)""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Inspection procedures and intervals inadequate to identify the crack""}]",success
20101103X44221,"[{""text"": ""did not apply the parking brake"", ""role"": ""Ground Service Truck Driver"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""did not apply the parking brake - Ground Service Truck Driver""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""did not apply the parking brake""}]",success
20080307X00283,"[{""text"": ""perceived the distance between the two airplanes adequate to continue to the terminal gate"", ""role"": ""Pilot - C"", ""tier"": ""unsafe_perception""}]","{""unsafe_perception"": [""perceived the distance between the two airplanes adequate to continue to the terminal gate - Pilot - C""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""perceived the distance between the two airplanes adequate to continue to the terminal gate""}]",success
20120511X73555,"[{""text"": ""The flight crew reported that the radar did not indicate any echoes ahead of them."", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}, {""text"": ""The ATC approach controller did not forward the request for paramedics."", ""role"": ""ATC Personnel"", ""tier"": ""unsafe_decision""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain"", ""Complacency - Flight Crew""], ""situational_tech"": [""Incorrect Use/Operation of Weather Radar System - Flight Crew""], ""personnel_crm"": [""Failed to Communicate with ATC - First Officer"", ""Failed to Coordinate with Company Dispatch - First Officer""], ""operator_physical"": [""Fatigue - Captain and First Officer""], ""operator_limits"": [""Insufficient Reaction Time - Flight Crew""], ""unsafe_skill"": [""The flight crew reported that the radar did not indicate any echoes ahead of them.""], ""unsafe_decision"": [""The ATC approach controller did not forward the request for paramedics.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The flight crew reported that the radar did not indicate any echoes ahead of them.""}]",success
20060131X00140,"[{""text"": ""Failed to Prioritize Attention"", ""role"": ""Mechanic"", ""tier"": ""unsafe_skill""}, {""text"": ""Improper Procedure"", ""role"": ""Contract Maintenance Personnel"", ""tier"": ""unsafe_decision""}]","{""unsafe_skill"": [""Failed to Prioritize Attention""], ""unsafe_decision"": [""Improper Procedure""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The mechanic's failure to maintain proper clearance with the engine intake during a jet engine run, and the failure of contract maintenance personnel to follow written procedures and directives contained in the airline's general maintenance manual.""}]",success
20100701X93344,"[{""text"": ""Lack of communication-ATC personnel"", ""role"": ""ATC personnel"", ""tier"": ""unsafe_decision""}, {""text"": ""Failed to prioritize attention-Flight crew"", ""role"": ""Flight crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Misdiagnosed emergency - Flight crew"", ""Failure to provide weather information - ATC personnel""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""Failed to prioritize attention-Flight crew""}]",success
20110502X93814,"[{""text"": ""Early, rapid or over-rotation may result in a tailstrike."", ""role"": ""Pilot - C"", ""tier"": ""unsafe_decision""}, {""text"": ""The erroneous automated callout was likely due to a keystroke entry error by the FO when manually entering takeoff data for a newly assigned departure runway."", ""role"": ""First Officer - F"", ""tier"": ""unsafe_skill""}]","{""unsafe_decision"": [""Early, rapid or over-rotation may result in a tailstrike - Pilot - C"", ""Improper Procedure - First Officer - F""], ""unsafe_skill"": [""Failed to Prioritize Attention - First Officer - F""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The erroneous automated callout was likely due to a keystroke entry error by the FO when manually entering takeoff data for a newly assigned departure runway.""}]",success
20101124X20432,"[{""text"": ""When ramp surface conditions would prevent adequate traction for ground equipment, engine start will be delayed until pushback is complete, and the pushback crew is clear of the aircraft. The pushback operator is responsible to notify the captain accordingly."", ""role"": ""Ground crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""When ramp surface conditions would prevent adequate traction for ground equipment, engine start will be delayed until pushback is complete, and the pushback operator is responsible to notify the captain accordingly.""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""When ramp surface conditions would prevent adequate traction for ground equipment, engine start will be delayed until pushback is complete, and the pushback crew is clear of the aircraft. The pushback operator is responsible to notify the captain accordingly.""}]",success
20030827X01408,"[{""text"": ""Omitted Checklist Step"", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Maintenance personnel did not identify the missing truck beam shield on the left main landing gear of N609AA and the item was not on the current list of items missing from the airplane under the CDL.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Maintenance personnel had not identified the missing truck beam shield on the left main landing gear of N609AA and the item was not on the current list of items missing from the airplane under the CDL.""}]",success
20060828X01244,"[{""text"": ""The flight crew recognized that something was wrong with the takeoff beyond the point from which the airplane could be stopped on the remaining available runway."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}, {""text"": ""Because the flight crewmembers made some errors during their preflight activities and the taxi to the runway, there was insufficient evidence to determine whether fatigue affected their performance."", ""role"": ""pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_decision"": [""The flight crew recognized that something was wrong with the takeoff beyond the point from which the airplane could be stopped on the remaining available runway.""], ""unsafe_skill"": [""Because the flight crewmembers made some errors during their preflight activities and the taxi to the runway, there was insufficient evidence to determine whether fatigue affected their performance.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Because the flight crewmembers made some errors during their preflight activities and the taxi to the runway, there was insufficient evidence to determine whether fatigue affected their performance.""}]",success
20081003X16340,"[{""text"": ""Exceeded Ability"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""'The use of SPOP 10 dry grit blasting had become so prevalent to clean the second stage turbine hub that they made it the part of the standard cleaning process rather than an alternate if SPOP 19 did not clean the hub.' - Maintenance crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""Exceeded Ability""}]",success
20130220X51849,"[{""text"": ""Inadequate communication equipment in the rest compartment, which could have alerted cabin crewmembers that the seatbelt sign was on."", ""role"": ""Flight Attendant"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""Inadequate communication equipment in the rest compartment, which could have alerted cabin crewmembers that the seatbelt sign was on.""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The flight attendant reported that she thought the seatbelt sign had been turned off, so she went to the lavatory.""}]",success
20110603X52158,"[{""text"": ""lack of familiarity with detailed brake oxidation inspection procedures"", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""lack of familiarity with detailed brake oxidation inspection procedures - Maintenance personnel""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""Maintenance personnel's lack of familiarity with detailed brake oxidation inspection procedures led to the decision not to perform a thorough inspection.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""Due to the lack of familiarity, maintenance personnel did not perceive the need for using the plastic tool or fingernail to check for oxidation.""}]",success
20011109X02219,"[{""text"": ""fatigue failure of the #3 bearing due to the manufacturer's inadequate design of the high-pressure compressor stubshaft coating"", ""role"": ""Manufacturer"", ""tier"": ""unsafe_violation""}]","{""unsafe_violation"": [""manufacturer's inadequate design of the high-pressure compressor stubshaft coating (Manufacturer)""]}","[{""subject"": ""unsafe_violation"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the #1 engine's fatigue failure of the #3 bearing due to the manufacturer's inadequate design of the high-pressure compressor stubshaft coating, which resulted in a loss of engine power and an emergency landing.""}]",success
20131122X05100,"[{""text"": ""The FO's primary flight display (PFD) started to malfunction, which required the FO to cross reference his PFD's indications with those of the captain's PFD."", ""role"": ""First Officer"", ""tier"": ""unsafe_skill""}, {""text"": ""Neither pilot indicated that they referenced the navigational information for the RNAV runway 19L approach after the flight was cleared to land by the local controller."", ""role"": ""Captain and First Officer"", ""tier"": ""unsafe_decision""}]","{""unsafe_skill"": [""\""The FO's primary flight display (PFD) started to malfunction, which required the FO to cross reference his PFD's indications with those of the captain's PFD.\"" - First Officer""], ""unsafe_decision"": [""\""Neither pilot indicated that they referenced the navigational information for the RNAV runway 19L approach after the flight was cleared to land by the local controller.\"" - Captain and First Officer""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""Neither pilot indicated that they referenced the navigational information for the RNAV runway 19L approach after the flight was cleared to land by the local controller.""}]",success
20081116X33137,"[{""text"": ""the nose landing gear doors were not properly configured for landing"", ""role"": ""Flight Crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""the nose landing gear doors were not properly configured for landing - Flight Crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""the nose landing gear doors were not properly configured for landing""}]",success
20090505X04553,"[{""text"": ""Exceeded Ability"", ""role"": ""First Officer (FO)"", ""tier"": ""unsafe_decision""}, {""text"": ""Inadvertent Flight Control Use"", ""role"": ""First Officer (FO)"", ""tier"": ""unsafe_skill""}]","{""operator_mental"": [""Loss of Situational Awareness - Captain"", ""Complacency - First Officer""], ""operator_physical"": [""Fatigue - First Officer""], ""operator_limits"": [""Insufficient Reaction Time - First Officer""], ""situational_tech"": [""Confusing Autothrust System Behavior - Both Pilots""], ""personnel_crm"": [""Failed to Communicate - Captain""], ""unsafe_decision"": [""Exceeded Ability - First Officer (FO)"", ""Improper Procedure - First Officer (FO)""], ""unsafe_skill"": [""Inadvertent Flight Control Use - First Officer (FO)""]}",[],success
20080514X00667,"[{""text"": ""In addition, although the handle that controls the landing gear had been moved to the retract position after takeoff, the landing gear did not retract."", ""role"": ""Flight crew"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Inadvertent Flight Control Use - Flight crew""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""In addition, although the handle that controls the landing gear had been moved to the retract position after takeoff, the landing gear did not retract.""}]",success
20051210X01960,"[{""text"": ""the airplane appeared to be a 'little low on the glideslope'"", ""role"": ""pilot"", ""tier"": ""unsafe_perception""}, {""text"": ""The captain did not add power after the airplane became airborne again."", ""role"": ""pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_perception"": [""the airplane appeared to be a 'little low on the glideslope'""], ""unsafe_decision"": [""The captain did not add power after the airplane became airborne again.""]}","[{""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""the airplane appeared to be a 'little low on the glideslope' and The captain did not add power after the airplane became airborne again.""}]",success
20160827X31134,"[{""text"": ""The fan blade fractured due to a low-cycle fatigue crack that initiated in the blade root dovetail under the blade coating near the outboard edge."", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}, {""text"": ""A loss of residual stress could be the result of a fan blade's exposure to high temperatures during the application of the dovetail coating as part of the overhaul of a blade set, but no evidence indicated that the accident fan blade dovetail was subjected to an overheat situation during the coating repair process."", ""role"": ""Maintenance"", ""tier"": ""unsafe_decision""}, {""text"": ""The shims for fan blade Nos. 22 through 24 had a newer design configuration that was introduced after the blades and their associated hardware were first installed on the accident disk. Wear patterns on the shims from blade Nos. 23 and 24 showed that a significant area of coating was missing from the blade dovetails at the time that the shims were installed."", ""role"": ""Maintenance"", ""tier"": ""unsafe_perception""}]","{""unsafe_skill"": [""The fan blade fractured due to a low-cycle fatigue crack that initiated in the blade root dovetail under the blade coating near the outboard edge.""], ""unsafe_decision"": [""A loss of residual stress could be the result of a fan blade's exposure to high temperatures during the application of the dovetail coating as part of the overhaul of a blade set, but no evidence indicated that the accident fan blade dovetail was subjected to an overheat situation during the coating repair process.""], ""unsafe_perception"": [""The shims for fan blade Nos. 22 through 24 had a newer design configuration that was introduced after the blades and their associated hardware were first installed on the accident disk. Wear patterns on the shims from blade Nos. 23 and 24 showed that a significant area of coating was missing from the blade dovetails at the time that the shims were installed.""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The fan blade fractured due to a low-cycle fatigue crack that initiated in the blade root dovetail under the blade coating near the outboard edge.""}, {""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_perception"", ""evidence"": ""A loss of residual stress could be the result of a fan blade's exposure to high temperatures during the application of the dovetail coating as part of the overhaul of a blade set, but no evidence indicated that the accident fan blade dovetail was subjected to an overheat situation during the coating repair process.""}, {""subject"": ""unsafe_perception"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""The shims for fan blade Nos. 22 through 24 had a newer design configuration that was introduced after the blades and their associated hardware were first installed on the accident disk. Wear patterns on the shims from blade Nos. 23 and 24 showed that a significant area of coating was missing from the blade dovetails at the time that the shims were installed.""}]",success
20171108X55532,"[{""text"": ""The maintenance provider omitted to sump the fuel tanks during the 10-day period of inactivity of the airplane."", ""role"": ""Maintenance"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""Omitted Checklist Step - Maintenance""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""operator_physical"", ""evidence"": ""The maintenance provider's omission to sump the fuel tanks during the 10-day period of inactivity of the airplane, which is an unsafe skill, led to the presence of water containing dissolved aluminum sulfate (alum) in the airplane fuel system that initiated a sudden blockage of the engine VSV TM SP filter. This condition then affected the physical state of the fuel and its components.""}, {""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""The maintenance provider's unsafe skill in omitting to sump the fuel tanks during the 10-day period of inactivity of the airplane, which led to the presence of water containing dissolved aluminum sulfate (alum) in the airplane fuel system, resulted in an unsafe decision by the electronic engine control logic to supply maximum fuel flow despite the throttle at idle speed.""}]",success
20100517X92932,"[{""text"": ""When bus bar(s) show signs of blackening or burning, the condition is acceptable for continued service, although the window must be replaced within 50 flight-hours."", ""role"": ""Maintenance personnel"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""\""When bus bar(s) show signs of blackening or burning, the condition is acceptable for continued service, although the window must be replaced within 50 flight-hours.\"" (Maintenance personnel)""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_skill"", ""evidence"": ""When bus bar(s) show signs of blackening or burning, the condition is acceptable for continued service, although the window must be replaced within 50 flight-hours.""}]",success
20100930X00358,"[{""text"": ""the flight crew followed the quick reference handbook directions to troubleshoot the landing gear issue without success"", ""role"": ""Flight Crew"", ""tier"": ""Unsafe Decision""}, {""text"": ""The force to operate the lever on the bypass valve was measured and found to be 60 lbs, which exceeded the acceptance test procedure -specified force requirement of 40 lbs."", ""role"": ""Maintenance Personnel"", ""tier"": ""Unsafe Skill""}]","{""unsafe_decision"": [""the flight crew followed the quick reference handbook directions to troubleshoot the landing gear issue without success (Flight Crew)""], ""unsafe_skill"": [""The force to operate the lever on the bypass valve was measured and found to be 60 lbs, which exceeded the acceptance test procedure -specified force requirement of 40 lbs. (Maintenance Personnel)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""The force to operate the lever on the bypass valve was measured and found to be 60 lbs, which exceeded the acceptance test procedure -specified force requirement of 40 lbs. The flight crew followed the quick reference handbook directions to troubleshoot the landing gear issue without success.""}]",success
20091022X00120,"[{""text"": ""became distracted by a conversation regarding changes to the bidding process"", ""role"": ""Flight crew"", ""tier"": ""Failed to Prioritize Attention""}, {""text"": ""opened and operated their personal laptop computers"", ""role"": ""Flight crew"", ""tier"": ""Breakdown in Visual Scan""}]",{},"[{""subject"": ""operator_mental"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""became distracted by a conversation regarding changes to the bidding process""}, {""subject"": ""operator_physical"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_violation"", ""evidence"": ""opened and operated their personal laptop computers""}]",success
20110426X53639,"[{""text"": ""the incident crew overheard the report and correctly recalculated the landing distance assessment, which again indicated sufficient runway length available."", ""role"": ""Flight Crew"", ""tier"": ""Poor Decision""}, {""text"": ""No mention of speedbrakes or the Before Landing checklist is heard on the cockpit voice recording, and data from the flight data recorder (FDR) indicate that the speedbrakes were not armed."", ""role"": ""Flight Crew"", ""tier"": ""Omitted Checklist Step""}, {""text"": ""The airplane touched down within 500 feet of the runway threshold. After touchdown, the captain perceived a lack of braking effectiveness and quickly applied full manual brakes."", ""role"": ""Flight Crew"", ""tier"": ""Failed to Prioritize Attention""}]","{""unsafe_skill"": [""Omitted Checklist Step - Flight Crew"", ""Failed to Prioritize Attention - Flight Crew""], ""unsafe_decision"": [""Poor Decision - Flight Crew""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_perception"", ""evidence"": ""The flight crew's delayed deployment of the speedbrakes and thrust reversers, resulting in insufficient runway remaining to bring the airplane to a stop.""}, {""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The flight crew's omission of the Before Landing checklist, which includes an item to verify speedbrake arming before touchdown, as a result of workload and operational distractions during the approach phase of flight.""}, {""subject"": ""operator_physical"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""unsafe_decision"", ""evidence"": ""The airplane touched down within 500 feet of the runway threshold. After touchdown, the captain perceived a lack of braking effectiveness and quickly applied full manual brakes.""}]",success
20100916X50512,"[{""text"": ""The Local North Controller's issuance of a left-turn heading to the Airbus without establishing the position and heading of the Beech."", ""role"": ""Local North Controller"", ""tier"": ""unsafe_skill""}, {""text"": ""The Local South Controller became distracted in dealing with a ground operation and did not notice that the Beech was not turning as soon as he expected."", ""role"": ""Local South Controller"", ""tier"": ""unsafe_decision""}]","{""unsafe_skill"": [""Breakdown in Visual Scan - Local South Controller""], ""unsafe_decision"": [""Poor Decision - Local North Controller""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""The Local North Controller's issuance of a left-turn heading to the Airbus without establishing the position and heading of the Beech led to the Local South Controller becoming distracted in dealing with a ground operation and not noticing that the Beech was not turning as soon as expected.""}]",success
20110404X21934,"[{""text"": ""The casual tone in the cockpit during preflight activities and the taxi did not support the creation of a functional team environment conducive to the crew's subsequent attempts to resolve the abnormal situation."", ""role"": ""Crew"", ""tier"": ""Unsafe Skill""}, {""text"": ""The captain stopped managing the emergency and the crew's coordination deteriorated further. After the captain stated they were in emergency electrical configuration, the first officer stated 'yup confirm. Let's go back.' Had the captain been properly managing the abnormal, and now emergency, situation, he should have made the decision to return to the airport rather than the first officer making that decision."", ""role"": ""Crew"", ""tier"": ""Unsafe Decision""}]",{},"[{""subject"": ""unsafe_skill"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_crm"", ""evidence"": ""The casual tone in the cockpit during preflight activities and the taxi did not support the creation of a functional team environment conducive to the crew's subsequent attempts to resolve the abnormal situation.""}, {""subject"": ""unsafe_decision"", ""relation"": ""CO_OCCURS_WITH"", ""object"": ""personnel_crm"", ""evidence"": ""The captain stopped managing the emergency and the crew's coordination deteriorated further. After the captain stated they were in emergency electrical configuration, the first officer stated 'yup confirm. Let's go back.' Had the captain been properly managing the abnormal, and now emergency, situation, he should have made the decision to return to the airport rather than the first officer making that decision.""}]",success
20070503X00504,"[{""text"": ""incomplete company/manufacturer's procedures because they did not address anomalous reverser indications during ground operations"", ""role"": ""Maintenance crew"", ""tier"": ""unsafe_skill""}, {""text"": ""pilots of previous flights in not referring earlier reverser deployment failures for maintenance action"", ""role"": ""Pilot"", ""tier"": ""unsafe_skill""}]","{""unsafe_skill"": [""\""incomplete company/manufacturer's procedures because they did not address anomalous reverser indications during ground operations\"" (Maintenance crew)"", ""\""pilots of previous flights in not referring earlier reverser deployment failures for maintenance action\"" (Pilot)""]}","[{""subject"": ""unsafe_skill"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_decision"", ""evidence"": ""pilots of previous flights in not referring earlier reverser deployment failures for maintenance action""}]",success
20010212X00438,"[{""text"": ""Exceeded Ability"", ""role"": ""Pilot"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""Automatic roll out performance has been approved on dry and wet runways, but performance has not been demonstrated on snow covered or icy runway.""]}",[],success
20180102X34923,"[{""text"": ""assigned the lowest altitude in the MVA area containing the fix CEGAN (7,800 feet) and expecting the crew to stop their descent at the higher published altitude of 10,000 feet"", ""role"": ""ATC personnel"", ""tier"": ""unsafe_decision""}]","{""unsafe_decision"": [""assigned the lowest altitude in the MVA area containing the fix CEGAN (7,800 feet) and expecting the crew to stop their descent at the higher published altitude of 10,000 feet""]}","[{""subject"": ""unsafe_decision"", ""relation"": ""LEADS_TO"", ""object"": ""unsafe_violation"", ""evidence"": ""assigned the lowest altitude in the MVA area containing the fix CEGAN (7,800 feet) and expecting the crew to stop their descent at the higher published altitude of 10,000 feet""}]",success
